province,party,months_before,cpi_category,vote_share_2019,vote_share_2021,delta_vote_share,cpi_change
Newfoundland and Labrador,Stop Climate Change/ArrΩtons le changement climatique,12,All-items,0.0000000000,0.0000000000,0.0000000000,4.308333

Newfoundland and Labrador,Stop Climate Change/ArrΩtons le changement climatique,12,Food,0.0000000000,0.0000000000,0.0000000000,5.233333

Newfoundland and Labrador,Stop Climate Change/ArrΩtons le changement climatique,24,All-items,0.0000000000,0.0000000000,0.0000000000,2.933333

Newfoundland and Labrador,Stop Climate Change/ArrΩtons le changement climatique,24,Food,0.0000000000,0.0000000000,0.0000000000,4.979167

Prince Edward Island,Stop Climate Change/ArrΩtons le changement climatique,3,All-items,0.0000000000,0.0000000000,0.0000000000,8.366667

Prince Edward Island,Stop Climate Change/ArrΩtons le changement climatique,3,Food,0.0000000000,0.0000000000,0.0000000000,10.966667

Prince Edward Island,Stop Climate Change/ArrΩtons le changement climatique,6,All-items,0.0000000000,0.0000000000,0.0000000000,6.933333

Prince Edward Island,Stop Climate Change/ArrΩtons le changement climatique,6,Food,0.0000000000,0.0000000000,0.0000000000,10.366667

Prince Edward Island,Stop Climate Change/ArrΩtons le changement climatique,12,All-items,0.0000000000,0.0000000000,0.0000000000,5.183333

Prince Edward Island,Stop Climate Change/ArrΩtons le changement climatique,12,Food,0.0000000000,0.0000000000,0.0000000000,10.333333

Prince Edward Island,Stop Climate Change/ArrΩtons le changement climatique,24,All-items,0.0000000000,0.0000000000,0.0000000000,3.570833

Prince Edward Island,Stop Climate Change/ArrΩtons le changement climatique,24,Food,0.0000000000,0.0000000000,0.0000000000,10.537500

Nova Scotia,Stop Climate Change/ArrΩtons le changement climatique,3,All-items,0.0000000000,0.0000000000,0.0000000000,6.166667

Nova Scotia,Stop Climate Change/ArrΩtons le changement climatique,3,Food,0.0000000000,0.0000000000,0.0000000000,8.066667

Nova Scotia,Stop Climate Change/ArrΩtons le changement climatique,6,All-items,0.0000000000,0.0000000000,0.0000000000,5.566667

Nova Scotia,Stop Climate Change/ArrΩtons le changement climatique,6,Food,0.0000000000,0.0000000000,0.0000000000,7.366667

Nova Scotia,Stop Climate Change/ArrΩtons le changement climatique,12,All-items,0.0000000000,0.0000000000,0.0000000000,4.725000

Nova Scotia,Stop Climate Change/ArrΩtons le changement climatique,12,Food,0.0000000000,0.0000000000,0.0000000000,7.091667

Nova Scotia,Stop Climate Change/ArrΩtons le changement climatique,24,All-items,0.0000000000,0.0000000000,0.0000000000,3.779167

Nova Scotia,Stop Climate Change/ArrΩtons le changement climatique,24,Food,0.0000000000,0.0000000000,0.0000000000,7.441667

New Brunswick,Stop Climate Change/ArrΩtons le changement climatique,3,All-items,0.0000000000,0.0000000000,0.0000000000,6.000000

New Brunswick,Stop Climate Change/ArrΩtons le changement climatique,3,Food,0.0000000000,0.0000000000,0.0000000000,10.033333

New Brunswick,Stop Climate Change/ArrΩtons le changement climatique,6,All-items,0.0000000000,0.0000000000,0.0000000000,5.183333

New Brunswick,Stop Climate Change/ArrΩtons le changement climatique,6,Food,0.0000000000,0.0000000000,0.0000000000,8.850000

New Brunswick,Stop Climate Change/ArrΩtons le changement climatique,12,All-items,0.0000000000,0.0000000000,0.0000000000,4.125000

New Brunswick,Stop Climate Change/ArrΩtons le changement climatique,12,Food,0.0000000000,0.0000000000,0.0000000000,8.208333

New Brunswick,Stop Climate Change/ArrΩtons le changement climatique,24,All-items,0.0000000000,0.0000000000,0.0000000000,3.466667

New Brunswick,Stop Climate Change/ArrΩtons le changement climatique,24,Food,0.0000000000,0.0000000000,0.0000000000,8.437500

Quebec,Stop Climate Change/ArrΩtons le changement climatique,3,All-items,0.0000000000,0.0000000000,0.0000000000,6.500000

Quebec,Stop Climate Change/ArrΩtons le changement climatique,3,Food,0.0000000000,0.0000000000,0.0000000000,8.300000

Quebec,Stop Climate Change/ArrΩtons le changement climatique,6,All-items,0.0000000000,0.0000000000,0.0000000000,5.616667

Quebec,Stop Climate Change/ArrΩtons le changement climatique,6,Food,0.0000000000,0.0000000000,0.0000000000,7.050000

Quebec,Stop Climate Change/ArrΩtons le changement climatique,12,All-items,0.0000000000,0.0000000000,0.0000000000,4.925000

Quebec,Stop Climate Change/ArrΩtons le changement climatique,12,Food,0.0000000000,0.0000000000,0.0000000000,6.666667

Quebec,Stop Climate Change/ArrΩtons le changement climatique,24,All-items,0.0000000000,0.0000000000,0.0000000000,4.316667

Quebec,Stop Climate Change/ArrΩtons le changement climatique,24,Food,0.0000000000,0.0000000000,0.0000000000,7.225000

Ontario,Stop Climate Change/ArrΩtons le changement climatique,3,All-items,0.0000429470,0.0000000000,-0.0000429470,6.100000

Ontario,Stop Climate Change/ArrΩtons le changement climatique,3,Food,0.0000429470,0.0000000000,-0.0000429470,7.633333

Ontario,Stop Climate Change/ArrΩtons le changement climatique,6,All-items,0.0000429470,0.0000000000,-0.0000429470,5.150000

Ontario,Stop Climate Change/ArrΩtons le changement climatique,6,Food,0.0000429470,0.0000000000,-0.0000429470,6.016667

Ontario,Stop Climate Change/ArrΩtons le changement climatique,12,All-items,0.0000429470,0.0000000000,-0.0000429470,4.383333

Ontario,Stop Climate Change/ArrΩtons le changement climatique,12,Food,0.0000429470,0.0000000000,-0.0000429470,5.666667

Ontario,Stop Climate Change/ArrΩtons le changement climatique,24,All-items,0.0000429470,0.0000000000,-0.0000429470,3.979167

Ontario,Stop Climate Change/ArrΩtons le changement climatique,24,Food,0.0000429470,0.0000000000,-0.0000429470,7.020833

Manitoba,Stop Climate Change/ArrΩtons le changement climatique,3,All-items,0.0000000000,0.0000000000,0.0000000000,5.800000

Manitoba,Stop Climate Change/ArrΩtons le changement climatique,3,Food,0.0000000000,0.0000000000,0.0000000000,5.700000

Manitoba,Stop Climate Change/ArrΩtons le changement climatique,6,All-items,0.0000000000,0.0000000000,0.0000000000,4.866667

Manitoba,Stop Climate Change/ArrΩtons le changement climatique,6,Food,0.0000000000,0.0000000000,0.0000000000,5.050000

Manitoba,Stop Climate Change/ArrΩtons le changement climatique,12,All-items,0.0000000000,0.0000000000,0.0000000000,4.091667

Manitoba,Stop Climate Change/ArrΩtons le changement climatique,12,Food,0.0000000000,0.0000000000,0.0000000000,5.050000

Manitoba,Stop Climate Change/ArrΩtons le changement climatique,24,All-items,0.0000000000,0.0000000000,0.0000000000,4.091667

Manitoba,Stop Climate Change/ArrΩtons le changement climatique,24,Food,0.0000000000,0.0000000000,0.0000000000,6.075000

Saskatchewan,Stop Climate Change/ArrΩtons le changement climatique,3,All-items,0.0000000000,0.0000000000,0.0000000000,4.733333

Saskatchewan,Stop Climate Change/ArrΩtons le changement climatique,3,Food,0.0000000000,0.0000000000,0.0000000000,7.100000

Saskatchewan,Stop Climate Change/ArrΩtons le changement climatique,6,All-items,0.0000000000,0.0000000000,0.0000000000,3.983333

Saskatchewan,Stop Climate Change/ArrΩtons le changement climatique,6,Food,0.0000000000,0.0000000000,0.0000000000,6.816667

Saskatchewan,Stop Climate Change/ArrΩtons le changement climatique,12,All-items,0.0000000000,0.0000000000,0.0000000000,3.716667

Saskatchewan,Stop Climate Change/ArrΩtons le changement climatique,12,Food,0.0000000000,0.0000000000,0.0000000000,6.375000

Saskatchewan,Stop Climate Change/ArrΩtons le changement climatique,24,All-items,0.0000000000,0.0000000000,0.0000000000,3.470833

Saskatchewan,Stop Climate Change/ArrΩtons le changement climatique,24,Food,0.0000000000,0.0000000000,0.0000000000,7.245833

Alberta,Stop Climate Change/ArrΩtons le changement climatique,3,All-items,0.0000000000,0.0000000000,0.0000000000,7.400000

Alberta,Stop Climate Change/ArrΩtons le changement climatique,3,Food,0.0000000000,0.0000000000,0.0000000000,7.766667

Alberta,Stop Climate Change/ArrΩtons le changement climatique,6,All-items,0.0000000000,0.0000000000,0.0000000000,6.183333

Alberta,Stop Climate Change/ArrΩtons le changement climatique,6,Food,0.0000000000,0.0000000000,0.0000000000,7.500000

Alberta,Stop Climate Change/ArrΩtons le changement climatique,12,All-items,0.0000000000,0.0000000000,0.0000000000,5.091667

Alberta,Stop Climate Change/ArrΩtons le changement climatique,12,Food,0.0000000000,0.0000000000,0.0000000000,7.300000

Alberta,Stop Climate Change/ArrΩtons le changement climatique,24,All-items,0.0000000000,0.0000000000,0.0000000000,4.587500

Alberta,Stop Climate Change/ArrΩtons le changement climatique,24,Food,0.0000000000,0.0000000000,0.0000000000,8.225000

British Columbia,Stop Climate Change/ArrΩtons le changement climatique,3,All-items,0.0000000000,0.0000000000,0.0000000000,4.833333

British Columbia,Stop Climate Change/ArrΩtons le changement climatique,3,Food,0.0000000000,0.0000000000,0.0000000000,6.666667

British Columbia,Stop Climate Change/ArrΩtons le changement climatique,6,All-items,0.0000000000,0.0000000000,0.0000000000,4.083333

British Columbia,Stop Climate Change/ArrΩtons le changement climatique,6,Food,0.0000000000,0.0000000000,0.0000000000,6.650000

British Columbia,Stop Climate Change/ArrΩtons le changement climatique,12,All-items,0.0000000000,0.0000000000,0.0000000000,3.950000

British Columbia,Stop Climate Change/ArrΩtons le changement climatique,12,Food,0.0000000000,0.0000000000,0.0000000000,7.016667

British Columbia,Stop Climate Change/ArrΩtons le changement climatique,24,All-items,0.0000000000,0.0000000000,0.0000000000,4.137500

British Columbia,Stop Climate Change/ArrΩtons le changement climatique,24,Food,0.0000000000,0.0000000000,0.0000000000,8.179167

Newfoundland and Labrador,The United Party of Canada/Parti Uni du Canada,3,All-items,0.0000000000,0.0000000000,0.0000000000,6.200000

Newfoundland and Labrador,The United Party of Canada/Parti Uni du Canada,3,Food,0.0000000000,0.0000000000,0.0000000000,6.733333

Newfoundland and Labrador,The United Party of Canada/Parti Uni du Canada,6,All-items,0.0000000000,0.0000000000,0.0000000000,5.216667

Newfoundland and Labrador,The United Party of Canada/Parti Uni du Canada,6,Food,0.0000000000,0.0000000000,0.0000000000,5.683333

Newfoundland and Labrador,The United Party of Canada/Parti Uni du Canada,12,All-items,0.0000000000,0.0000000000,0.0000000000,4.308333

Newfoundland and Labrador,The United Party of Canada/Parti Uni du Canada,12,Food,0.0000000000,0.0000000000,0.0000000000,5.233333

Newfoundland and Labrador,The United Party of Canada/Parti Uni du Canada,24,All-items,0.0000000000,0.0000000000,0.0000000000,2.933333

Newfoundland and Labrador,The United Party of Canada/Parti Uni du Canada,24,Food,0.0000000000,0.0000000000,0.0000000000,4.979167

Prince Edward Island,The United Party of Canada/Parti Uni du Canada,3,All-items,0.0000000000,0.0000000000,0.0000000000,8.366667

Prince Edward Island,The United Party of Canada/Parti Uni du Canada,3,Food,0.0000000000,0.0000000000,0.0000000000,10.966667

Prince Edward Island,The United Party of Canada/Parti Uni du Canada,6,All-items,0.0000000000,0.0000000000,0.0000000000,6.933333

Prince Edward Island,The United Party of Canada/Parti Uni du Canada,6,Food,0.0000000000,0.0000000000,0.0000000000,10.366667

Prince Edward Island,The United Party of Canada/Parti Uni du Canada,12,All-items,0.0000000000,0.0000000000,0.0000000000,5.183333

Prince Edward Island,The United Party of Canada/Parti Uni du Canada,12,Food,0.0000000000,0.0000000000,0.0000000000,10.333333

Prince Edward Island,The United Party of Canada/Parti Uni du Canada,24,All-items,0.0000000000,0.0000000000,0.0000000000,3.570833

Prince Edward Island,The United Party of Canada/Parti Uni du Canada,24,Food,0.0000000000,0.0000000000,0.0000000000,10.537500

Nova Scotia,The United Party of Canada/Parti Uni du Canada,3,All-items,0.0000000000,0.0000000000,0.0000000000,6.166667

Nova Scotia,The United Party of Canada/Parti Uni du Canada,3,Food,0.0000000000,0.0000000000,0.0000000000,8.066667

Nova Scotia,The United Party of Canada/Parti Uni du Canada,6,All-items,0.0000000000,0.0000000000,0.0000000000,5.566667

Nova Scotia,The United Party of Canada/Parti Uni du Canada,6,Food,0.0000000000,0.0000000000,0.0000000000,7.366667

Nova Scotia,The United Party of Canada/Parti Uni du Canada,12,All-items,0.0000000000,0.0000000000,0.0000000000,4.725000

Nova Scotia,The United Party of Canada/Parti Uni du Canada,12,Food,0.0000000000,0.0000000000,0.0000000000,7.091667

Nova Scotia,The United Party of Canada/Parti Uni du Canada,24,All-items,0.0000000000,0.0000000000,0.0000000000,3.779167

Nova Scotia,The United Party of Canada/Parti Uni du Canada,24,Food,0.0000000000,0.0000000000,0.0000000000,7.441667

New Brunswick,The United Party of Canada/Parti Uni du Canada,3,All-items,0.0000000000,0.0000000000,0.0000000000,6.000000

New Brunswick,The United Party of Canada/Parti Uni du Canada,3,Food,0.0000000000,0.0000000000,0.0000000000,10.033333

New Brunswick,The United Party of Canada/Parti Uni du Canada,6,All-items,0.0000000000,0.0000000000,0.0000000000,5.183333

New Brunswick,The United Party of Canada/Parti Uni du Canada,6,Food,0.0000000000,0.0000000000,0.0000000000,8.850000

New Brunswick,The United Party of Canada/Parti Uni du Canada,12,All-items,0.0000000000,0.0000000000,0.0000000000,4.125000

New Brunswick,The United Party of Canada/Parti Uni du Canada,12,Food,0.0000000000,0.0000000000,0.0000000000,8.208333

New Brunswick,The United Party of Canada/Parti Uni du Canada,24,All-items,0.0000000000,0.0000000000,0.0000000000,3.466667

New Brunswick,The United Party of Canada/Parti Uni du Canada,24,Food,0.0000000000,0.0000000000,0.0000000000,8.437500

Quebec,The United Party of Canada/Parti Uni du Canada,3,All-items,0.0000000000,0.0000000000,0.0000000000,6.500000

Quebec,The United Party of Canada/Parti Uni du Canada,3,Food,0.0000000000,0.0000000000,0.0000000000,8.300000

Quebec,The United Party of Canada/Parti Uni du Canada,6,All-items,0.0000000000,0.0000000000,0.0000000000,5.616667

Quebec,The United Party of Canada/Parti Uni du Canada,6,Food,0.0000000000,0.0000000000,0.0000000000,7.050000

Quebec,The United Party of Canada/Parti Uni du Canada,12,All-items,0.0000000000,0.0000000000,0.0000000000,4.925000

Quebec,The United Party of Canada/Parti Uni du Canada,12,Food,0.0000000000,0.0000000000,0.0000000000,6.666667

Quebec,The United Party of Canada/Parti Uni du Canada,24,All-items,0.0000000000,0.0000000000,0.0000000000,4.316667

Quebec,The United Party of Canada/Parti Uni du Canada,24,Food,0.0000000000,0.0000000000,0.0000000000,7.225000

Ontario,The United Party of Canada/Parti Uni du Canada,3,All-items,0.0000873449,0.0000000000,-0.0000873449,6.100000

Ontario,The United Party of Canada/Parti Uni du Canada,3,Food,0.0000873449,0.0000000000,-0.0000873449,7.633333

Ontario,The United Party of Canada/Parti Uni du Canada,6,All-items,0.0000873449,0.0000000000,-0.0000873449,5.150000

Ontario,The United Party of Canada/Parti Uni du Canada,6,Food,0.0000873449,0.0000000000,-0.0000873449,6.016667

Ontario,The United Party of Canada/Parti Uni du Canada,12,All-items,0.0000873449,0.0000000000,-0.0000873449,4.383333

Ontario,The United Party of Canada/Parti Uni du Canada,12,Food,0.0000873449,0.0000000000,-0.0000873449,5.666667

Ontario,The United Party of Canada/Parti Uni du Canada,24,All-items,0.0000873449,0.0000000000,-0.0000873449,3.979167

Ontario,The United Party of Canada/Parti Uni du Canada,24,Food,0.0000873449,0.0000000000,-0.0000873449,7.020833

Manitoba,The United Party of Canada/Parti Uni du Canada,3,All-items,0.0000000000,0.0000000000,0.0000000000,5.800000

Manitoba,The United Party of Canada/Parti Uni du Canada,3,Food,0.0000000000,0.0000000000,0.0000000000,5.700000

Manitoba,The United Party of Canada/Parti Uni du Canada,6,All-items,0.0000000000,0.0000000000,0.0000000000,4.866667

Manitoba,The United Party of Canada/Parti Uni du Canada,6,Food,0.0000000000,0.0000000000,0.0000000000,5.050000

Manitoba,The United Party of Canada/Parti Uni du Canada,12,All-items,0.0000000000,0.0000000000,0.0000000000,4.091667

Manitoba,The United Party of Canada/Parti Uni du Canada,12,Food,0.0000000000,0.0000000000,0.0000000000,5.050000

Manitoba,The United Party of Canada/Parti Uni du Canada,24,All-items,0.0000000000,0.0000000000,0.0000000000,4.091667

Manitoba,The United Party of Canada/Parti Uni du Canada,24,Food,0.0000000000,0.0000000000,0.0000000000,6.075000

Saskatchewan,The United Party of Canada/Parti Uni du Canada,3,All-items,0.0000000000,0.0000000000,0.0000000000,4.733333

Saskatchewan,The United Party of Canada/Parti Uni du Canada,3,Food,0.0000000000,0.0000000000,0.0000000000,7.100000

Saskatchewan,The United Party of Canada/Parti Uni du Canada,6,All-items,0.0000000000,0.0000000000,0.0000000000,3.983333

Saskatchewan,The United Party of Canada/Parti Uni du Canada,6,Food,0.0000000000,0.0000000000,0.0000000000,6.816667

Saskatchewan,The United Party of Canada/Parti Uni du Canada,12,All-items,0.0000000000,0.0000000000,0.0000000000,3.716667
